Gene Id
ENSG00000139631 En
ENSG00000139921 En
ENSG00000140025 En
ENSG00000140262 En
ENSG00000140350 En
ENSG00000140479 En
ENSG00000140575 En
ENSG00000140600 En
ENSG00000140612 En
ENSG00000140937 En
ENSG00000141127 En
ENSG00000141338 En
ENSG00000141441 En
ENSG00000141458 En
ENSG00000141524 En
ENSG00000141580 En
ENSG00000141934 En
ENSG00000142676 En
ENSG00000143157 En
ENSG00000143183 En
ENSG00000143409 En
ENSG00000143418 En
ENSG00000143486 En
ENSG00000143507 En
ENSG00000143815 En
ENSG00000143878 En
ENSG00000143952 En
ENSG00000144182 En
ENSG00000144224 En
ENSG00000145604 En
ENSG00000145907 En
ENSG00000146122 En
ENSG00000146592 En
ENSG00000146802 En
ENSG00000146842 En
ENSG00000146859 En
ENSG00000146963 En
ENSG00000147050 En
ENSG00000147459 En
ENSG00000147488 En
ENSG00000147533 En
ENSG00000148120 En
ENSG00000148123 En
ENSG00000148180 En
ENSG00000148218 En
ENSG00000148468 En
ENSG00000148541 En
ENSG00000149084 En
ENSG00000149311 En
ENSG00000149557 En
ENSG00000149798 En
ENSG00000150093 En
ENSG00000150760 En
ENSG00000151116 En
ENSG00000151414 En
ENSG00000151689 En
ENSG00000151692 En
ENSG00000151726 En
ENSG00000151748 En
ENSG00000151914 En
ENSG00000151923 En
ENSG00000152558 En
ENSG00000152689 En
ENSG00000152700 En
ENSG00000153113 En
ENSG00000153140 En
ENSG00000153187 En
ENSG00000153922 En
ENSG00000154642 En
ENSG00000154678 En
ENSG00000154727 En
ENSG00000154767 En
ENSG00000154845 En
ENSG00000154864 En
ENSG00000154945 En
ENSG00000155111 En
ENSG00000155380 En
ENSG00000155660 En
ENSG00000155792 En
ENSG00000156162 En
ENSG00000156482 En
ENSG00000157181 En
ENSG00000157259 En
ENSG00000157483 En
ENSG00000157978 En
ENSG00000158006 En
ENSG00000158234 En
ENSG00000158296 En
ENSG00000158987 En
ENSG00000159086 En
ENSG00000159176 En
ENSG00000159200 En
ENSG00000159228 En
ENSG00000159592 En
ENSG00000159658 En
ENSG00000160049 En
ENSG00000160179 En
ENSG00000160223 En
ENSG00000160271 En
ENSG00000160285 En
ENSG00000160305 En
ENSG00000160584 En
ENSG00000160679 En
ENSG00000160781 En
ENSG00000160862 En
ENSG00000161011 En
ENSG00000162073 En
ENSG00000162736 En
ENSG00000163069 En
ENSG00000163235 En
ENSG00000163517 En
ENSG00000163531 En
ENSG00000163565 En
ENSG00000163602 En
ENSG00000163625 En
ENSG00000163660 En
ENSG00000163686 En
ENSG00000163697 En
ENSG00000163946 En
ENSG00000164050 En
ENSG00000164105 En
ENSG00000164111 En
ENSG00000164124 En
ENSG00000164144 En
ENSG00000164171 En
ENSG00000164176 En
ENSG00000164548 En
ENSG00000164741 En
ENSG00000164751 En
ENSG00000164889 En
