Gene Id
ENSG00000148734 En
ENSG00000148773 En
ENSG00000148795 En
ENSG00000148848 En
ENSG00000149021 En
ENSG00000149124 En
ENSG00000149295 En
ENSG00000149452 En
ENSG00000149596 En
ENSG00000149922 En
ENSG00000149948 En
ENSG00000151006 En
ENSG00000151014 En
ENSG00000151224 En
ENSG00000151364 En
ENSG00000151388 En
ENSG00000151577 En
ENSG00000151650 En
ENSG00000151704 En
ENSG00000152207 En
ENSG00000152254 En
ENSG00000152463 En
ENSG00000153064 En
ENSG00000153094 En
ENSG00000153303 En
ENSG00000153802 En
ENSG00000154165 En
ENSG00000154646 En
ENSG00000154832 En
ENSG00000155087 En
ENSG00000155269 En
ENSG00000156006 En
ENSG00000156222 En
ENSG00000156282 En
ENSG00000156413 En
ENSG00000156738 En
ENSG00000156858 En
ENSG00000157131 En
ENSG00000157227 En
ENSG00000157551 En
ENSG00000157613 En
ENSG00000157765 En
ENSG00000157766 En
ENSG00000158104 En
ENSG00000158125 En
ENSG00000158156 En
ENSG00000158169 En
ENSG00000158292 En
ENSG00000158477 En
ENSG00000158481 En
ENSG00000158485 En
ENSG00000158516 En
ENSG00000158571 En
ENSG00000158578 En
ENSG00000158714 En
ENSG00000158786 En
ENSG00000158887 En
ENSG00000159166 En
ENSG00000159184 En
ENSG00000159197 En
ENSG00000159248 En
ENSG00000159263 En
ENSG00000159723 En
ENSG00000159763 En
ENSG00000160013 En
ENSG00000160180 En
ENSG00000160181 En
ENSG00000160182 En
ENSG00000160183 En
ENSG00000160202 En
ENSG00000160224 En
ENSG00000160325 En
ENSG00000160654 En
ENSG00000160791 En
ENSG00000160867 En
ENSG00000160868 En
ENSG00000160870 En
ENSG00000160882 En
ENSG00000160951 En
ENSG00000160957 En
ENSG00000160973 En
ENSG00000160999 En
ENSG00000161570 En
ENSG00000161572 En
ENSG00000161573 En
ENSG00000161610 En
ENSG00000161944 En
ENSG00000162139 En
ENSG00000162366 En
ENSG00000162367 En
ENSG00000162383 En
ENSG00000162438 En
ENSG00000162552 En
ENSG00000162576 En
ENSG00000162676 En
ENSG00000162882 En
ENSG00000162892 En
ENSG00000162894 En
ENSG00000162896 En
ENSG00000163206 En
ENSG00000163207 En
ENSG00000163209 En
ENSG00000163216 En
ENSG00000163217 En
ENSG00000163218 En
ENSG00000163362 En
ENSG00000163394 En
ENSG00000163464 En
ENSG00000163497 En
ENSG00000163501 En
ENSG00000163564 En
ENSG00000163568 En
ENSG00000163599 En
ENSG00000163687 En
ENSG00000163702 En
ENSG00000163746 En
ENSG00000163751 En
ENSG00000163810 En
ENSG00000163814 En
ENSG00000163874 En
ENSG00000163909 En
ENSG00000163914 En
ENSG00000164047 En
ENSG00000164078 En
ENSG00000164175 En
ENSG00000164251 En
ENSG00000164256 En
ENSG00000164399 En
ENSG00000164400 En
ENSG00000164438 En
ENSG00000164458 En
ENSG00000164626 En
ENSG00000164778 En
ENSG00000164822 En
ENSG00000165059 En
ENSG00000165215 En
ENSG00000165272 En
ENSG00000165583 En
ENSG00000165702 En
ENSG00000165794 En
ENSG00000165841 En
ENSG00000166090 En
ENSG00000166143 En
ENSG00000166145 En
ENSG00000166246 En
ENSG00000166317 En
ENSG00000166396 En
ENSG00000166401 En
ENSG00000166483 En
ENSG00000166589 En
ENSG00000166736 En
ENSG00000166866 En
ENSG00000166869 En
ENSG00000166930 En
ENSG00000166947 En
ENSG00000167157 En
ENSG00000167173 En
ENSG00000167183 En
ENSG00000167261 En
ENSG00000167280 En
ENSG00000167286 En
ENSG00000167346 En
ENSG00000167419 En
ENSG00000167531 En
ENSG00000167580 En
ENSG00000167751 En
ENSG00000167757 En
ENSG00000167759 En
ENSG00000167768 En
ENSG00000167780 En
ENSG00000167800 En
ENSG00000167825 En
ENSG00000167850 En
ENSG00000167880 En
ENSG00000167994 En
ENSG00000168060 En
ENSG00000168065 En
ENSG00000168124 En
ENSG00000168158 En
ENSG00000168269 En
ENSG00000168412 En
ENSG00000168421 En
ENSG00000168447 En
ENSG00000168487 En
ENSG00000168530 En
ENSG00000168582 En
ENSG00000168594 En
ENSG00000168619 En
ENSG00000168621 En
ENSG00000168685 En
ENSG00000168779 En
ENSG00000168787 En
ENSG00000168878 En
ENSG00000168903 En
ENSG00000168928 En
ENSG00000168995 En
ENSG00000169126 En
ENSG00000169344 En
ENSG00000169347 En
ENSG00000169393 En
ENSG00000169397 En
ENSG00000169469 En
ENSG00000169474 En
ENSG00000169548 En
ENSG00000169594 En
ENSG00000169692 En
ENSG00000169704 En
ENSG00000169777 En
ENSG00000169836 En
ENSG00000169856 En
ENSG00000169877 En
ENSG00000169903 En
ENSG00000170099 En
ENSG00000170190 En
ENSG00000170289 En
ENSG00000170367 En
ENSG00000170454 En
ENSG00000170477 En
ENSG00000170545 En
ENSG00000170577 En
ENSG00000170748 En
ENSG00000170779 En
ENSG00000170819 En
ENSG00000170820 En
ENSG00000170893 En
ENSG00000170925 En
ENSG00000170956 En
ENSG00000170965 En
ENSG00000171017 En
ENSG00000171124 En
ENSG00000171199 En
ENSG00000171201 En
ENSG00000171209 En
ENSG00000171360 En
ENSG00000171403 En
ENSG00000171483 En
ENSG00000171560 En
ENSG00000171595 En
ENSG00000171631 En
ENSG00000171747 En
ENSG00000171786 En
ENSG00000171794 En
ENSG00000171812 En
ENSG00000171815 En
ENSG00000171848 En
ENSG00000171864 En
ENSG00000171936 En
ENSG00000172061 En
ENSG00000172146 En
ENSG00000172156 En
ENSG00000172179 En
ENSG00000172215 En
ENSG00000172238 En
ENSG00000172349 En
ENSG00000172367 En
ENSG00000172478 En
ENSG00000172482 En
ENSG00000172519 En
ENSG00000172543 En
ENSG00000172818 En
