Gene Symbol,Affymetrix ID,Module Assigned
MGC60818,1456237_x_at,NA
MGC60818,1437970_at,NA
MGC78289,1434844_at,NA
MGC79224,1452461_a_at,NA
MGC79224,1456620_at,NA
MGC79224,1435335_a_at,NA
MGC91194,1455813_at,NA
Mgea5,1439081_at,NA
Mgea5,1433654_at,NA
Mgea5,1422901_at,NA
Mgea5,1422900_at,NA
Mgea5,1422902_s_at,brown
Mgea6,1426445_at,turquoise
MGI:107562,1424248_at,green
MGI:107562,1451280_at,green
MGI:107562,1419028_at,yellow
MGI:1194899,1456412_a_at,NA
MGI:1194899,1438446_x_at,NA
MGI:1194899,1416195_at,NA
MGI:1298390,1423543_at,NA
MGI:1333876,1449240_at,NA
MGI:1336880,1438836_at,NA
MGI:1336880,1416557_a_at,NA
MGI:1336880,1438835_a_at,grey
MGI:1336880,1456107_x_at,NA
MGI:1345171,1450718_at,NA
MGI:1345171,1453389_a_at,NA
MGI:1347093,1430829_s_at,NA
MGI:1347093,1448223_at,NA
MGI:1349458,1420747_at,NA
MGI:1349469,1417080_a_at,NA
MGI:1351330,1422825_at,NA
MGI:1351465,1455060_at,NA
MGI:1351465,1422801_at,NA
MGI:1351468,1420463_at,blue
MGI:1351630,1419217_at,NA
MGI:1353606,1418377_a_at,NA
MGI:1353606,1426323_x_at,NA
MGI:1353606,1452020_a_at,NA
MGI:1353606 /// LOC433642,1433680_x_at,NA
MGI:1354380,1430512_a_at,NA
MGI:1354723,1416517_at,NA
MGI:1860766,1420605_at,midnightblue
MGI:1889205,1448338_at,NA
MGI:1889205,1416441_at,NA
MGI:1891716,1425582_a_at,NA
MGI:1891827,1418444_a_at,NA
MGI:1891838,1432459_a_at,NA
MGI:1913096,1451878_a_at,NA
MGI:1913096,1420640_at,NA
MGI:1913096,1420639_at,NA
MGI:1913299,1451421_a_at,grey
MGI:1913570,1419287_at,NA
MGI:1913699,1416765_s_at,NA
MGI:1914250,1420746_at,NA
MGI:1914262,1448375_at,NA
MGI:1914262,1460186_at,grey
MGI:1914262,1416509_at,NA
MGI:1914755,1421423_at,NA
MGI:1915044,1423986_a_at,midnightblue
MGI:1915044,1437503_a_at,orange
MGI:1915176,1418740_at,NA
MGI:1916782,1428662_a_at,pink
MGI:1916782,1451776_s_at,green
MGI:1917275,1417094_at,NA
MGI:1919030,1415977_at,NA
MGI:1920501,1423003_at,NA
MGI:1920603,1449247_at,NA
MGI:1920610,1449825_at,NA
MGI:1921406,1419395_at,NA
MGI:1921406,1449457_at,NA
MGI:1921571,1426612_at,NA
MGI:1923998,1427266_at,NA
MGI:1925112,1438480_a_at,NA
MGI:1925112,1438769_a_at,NA
MGI:1925112,1460007_at,NA
MGI:1925139,1451629_at,NA
MGI:1925139,1425208_at,NA
MGI:1926002,1424431_at,NA
MGI:1926224,1418314_a_at,red
MGI:1927354,1448505_at,NA
MGI:1927354,1416886_at,NA
MGI:1927354,1416887_at,NA
MGI:1927471,1451255_at,NA
MGI:1927479,1418978_at,NA
MGI:1927479,1418977_at,NA
MGI:1927479,1449295_at,NA
MGI:1927947,1448903_at,turquoise
MGI:1928893,1423009_at,NA
MGI:1928939,1418073_at,brown
MGI:1928939 /// MGI:1928940,1449968_s_at,brown
MGI:1929091,1448126_at,NA
MGI:1929095,1424274_at,NA
MGI:1929253,1419027_s_at,NA
MGI:1929514,1415843_at,NA
MGI:1929514,1415842_at,NA
MGI:1929597,1452451_at,NA
MGI:1929709,1418595_at,NA
MGI:1929713,1450469_at,NA
MGI:1929864,1424088_at,NA
MGI:1929890,1418115_s_at,NA
MGI:1929890,1418116_at,NA
MGI:1929890,1448958_at,NA
MGI:1930008,1448980_at,NA
MGI:1930074,1421722_at,NA
MGI:1930666,1416480_a_at,NA
MGI:1930666,1416481_s_at,blue
MGI:1930666,1448359_a_at,turquoise
MGI:1930773,1451399_at,NA
MGI:1930773,1418746_at,turquoise
MGI:1930801,1450653_at,NA
MGI:1930803,1418744_s_at,green
MGI:1930803,1418743_a_at,green
MGI:1930842,1423421_at,NA
MGI:1931461,1450353_at,NA
MGI:1931466,1423225_at,NA
MGI:1932093,1424972_at,NA
MGI:1932093,1450350_a_at,NA
MGI:1932697,1422797_at,NA
MGI:1932697,1435729_at,NA
MGI:1933179,1420706_at,NA
MGI:1933196,1423485_at,NA
MGI:1933403,1416942_at,NA
MGI:1933437,1420729_at,NA
MGI:1933527,1417655_a_at,NA
MGI:2136405,1428374_at,midnightblue
MGI:2136405,1425876_a_at,NA
MGI:2143217,1427221_at,NA
MGI:2143558,1436990_s_at,blue
MGI:2143558,1433720_s_at,blue
MGI:2149712,1419593_at,NA
MGI:2149786,1424394_at,grey
MGI:2149839,1450724_at,NA
MGI:2149952,1449992_at,NA
MGI:2149952,1420282_s_at,NA
MGI:2150387,1421805_at,NA
MGI:2152297,1450374_at,NA
MGI:2159605,1422996_at,NA
MGI:2159619,1422925_s_at,NA
MGI:2159621,1422076_at,NA
MGI:2159621,1422077_at,NA
MGI:2176230,1420382_at,NA
MGI:2176740,1427554_at,NA
MGI:2179720,1451710_at,NA
MGI:2179720,1425442_at,NA
MGI:2179725,1437350_at,NA
MGI:2180715,1417848_at,orange
MGI:2180715,1417849_at,orange
MGI:2182073,1421264_at,NA
MGI:2182965,1426501_a_at,NA
MGI:2183426,1449319_at,NA
MGI:2183445,1451419_at,green
MGI:2183445,1451418_a_at,yellow
MGI:2384747,1452406_x_at,turquoise
MGI:2384865,1451980_at,NA
MGI:2384865,1427463_at,NA
MGI:2384914,1426743_at,green
MGI:2385186,1436390_a_at,NA
MGI:2385186,1436391_s_at,NA
MGI:2385186,1425200_at,NA
MGI:2385186,1436730_at,NA
MGI:2385186,1437511_x_at,NA
MGI:2385237,1451262_a_at,grey
MGI:2385237,1424151_at,NA
MGI:2385286,1424615_at,NA
MGI:2385286,1424614_at,NA
MGI:2385656,1422428_at,NA
MGI:2387796,1427968_at,NA
MGI:2388100,1422952_at,NA
MGI:2389572,1452128_a_at,NA
MGI:2389572,1426605_at,NA
MGI:2389572,1437553_at,NA
MGI:2446259,1426282_at,black
MGI:2446259,1426283_at,blue
MGI:2446472,1451592_at,NA
MGI:2662729,1436026_at,NA
MGI:2665280,1425169_at,NA
MGI:2672795,1427480_at,NA
MGI:2675296,1425698_a_at,NA
MGI:2675349,1451852_at,NA
MGI:2676610 /// LOC434544,1455423_at,NA
MGI:3026615,1456510_x_at,NA
MGI:3028594,1453198_at,NA
MGI:3028594,1434896_at,NA
MGI:3028594,1429560_at,NA
MGI:3055306,1433904_at,NA
Mgl1,1419605_at,NA
Mgl2,1438467_at,NA
Mgll,1431331_at,NA
Mgll,1453836_a_at,midnightblue
Mgll,1426785_s_at,black
Mgll,1450391_a_at,black
Mgmt,1421309_at,NA
Mgp,1448416_at,NA
Mgst1,1415898_at,NA
Mgst1,1415897_a_at,NA
Mgst2,1452592_at,NA
Mgst3,1448300_at,grey
Mgst3,1450563_at,NA
Mia1,1419608_a_at,NA
Mia2,1451964_at,NA
Mib1,1451818_at,NA
Mib2,1424862_s_at,NA
Mical1,1456439_x_at,NA
Mical1,1416759_at,NA
Mid1,1422055_at,NA
Mid1ip1,1416840_at,pink
Mid2,1450537_at,NA
Mid2,1422216_at,greenyellow
Midn,1449188_at,NA
Mif,1416335_at,NA
Mina,1454066_at,NA
Mina,1423595_at,NA
Mina,1451042_a_at,orange
Mina,1431939_a_at,green
Mink1,1449362_a_at,NA
Minpp1,1423265_at,NA
Minpp1,1455787_x_at,NA
Miox,1416460_at,NA
Mip,1435447_at,NA
Mip,1421039_at,NA
Mipol1,1448059_at,NA
Mis12,1424717_at,NA
Mitc1,1431933_a_at,NA
Mitc1,1422131_at,NA
Mitc1,1433606_at,NA
Mitf,1422025_at,NA
Mitf,1455214_at,turquoise
Mixl1,1421505_at,NA
Miz1,1419454_x_at,NA
Miz1,1426456_a_at,NA
Mki67,1426817_at,NA
Mki67ip,1424001_at,black
Mkks,1454014_a_at,NA
Mkks,1422627_a_at,blue
Mkl1,1434900_at,orange
Mkln1,1416733_at,NA
Mkln1,1416734_at,NA
Mknk1,1417631_at,NA
Mknk1,1417630_at,NA
Mknk1,1454119_at,NA
Mknk2,1449029_at,NA
Mknk2,1418300_a_at,NA
Mkrn1,1418434_at,purple
Mkrn1,1455504_a_at,NA
Mkrn1,1418435_at,NA
Mkrn1,1434853_x_at,NA
Mkrn1,1451425_a_at,NA
Mkrn2,1417935_at,NA
Mkrn2,1448897_at,NA
Mkrn3,1418160_at,NA
Mlc1,1448139_at,NA
Mlf1,1418589_a_at,NA
Mlf2,1423916_s_at,purple
Mlh1,1417360_at,NA
Mlh3,1426052_at,NA
Mll,1427283_at,NA
Mll,1452377_at,NA
Mll3,1427150_at,NA
Mll5,1427236_a_at,NA
Mllt1,1421060_at,NA
Mllt1,1434805_at,NA
Mllt10,1419772_at,NA
Mllt10,1420870_at,NA
Mllt10,1420869_at,NA
Mllt11,1416313_at,NA
Mllt3,1431890_a_at,NA
Mllt6,1451685_at,NA
Mllt6,1425360_at,NA
Mllt7,1422149_at,NA
Mlp,1435415_x_at,turquoise
Mlp,1415922_s_at,NA
Mlp,1437226_x_at,turquoise
Mlp,1435627_x_at,turquoise
Mlph,1449896_at,NA
Mlph,1425586_a_at,NA
Mlstd2,1426370_at,NA
Mlstd2,1453550_a_at,NA
Mlstd2,1426371_at,NA
Mlstd2,1426369_at,brown
Mlycd,1449964_a_at,NA
Mlze,1419591_at,NA
Mmaa,1417857_at,NA
Mmab,1452467_at,NA
Mmab,1452468_s_at,NA
Mmab,1435097_at,NA
Mmd,1423488_at,pink
Mmd,1423489_at,lightyellow
Mmd2,1424534_at,greenyellow
Mmd2,1438654_x_at,yellow
Mme,1455961_at,pink
Mme,1422975_at,NA
Mmp10,1420450_at,NA
Mmp11,1417234_at,NA
Mmp12,1449153_at,NA
Mmp13,1417256_at,NA
Mmp14,1448383_at,NA
Mmp14,1416572_at,NA
Mmp15,1422597_at,NA
Mmp16,1422626_at,NA
Mmp16,1437568_at,NA
Mmp17,1448598_at,red
Mmp19,1421976_at,NA
Mmp19,1421977_at,NA
Mmp1a,1422175_at,NA
Mmp1b,1422273_at,NA
Mmp2,1439364_a_at,NA
Mmp2,1416136_at,NA
Mmp20,1421706_at,NA
Mmp23,1417281_a_at,NA
Mmp23,1417282_at,NA
Mmp24,1417678_at,NA
Mmp24,1428442_at,NA
Mmp3,1418945_at,NA
Mmp7,1449478_at,NA
Mmp8,1449366_at,NA
Mmp9,1448291_at,NA
Mmp9,1416298_at,NA
Mms19l,1417967_at,NA
Mms19l,1431815_a_at,NA
Mnab,1426925_at,NA
Mnab,1426924_at,midnightblue
Mnat1,1432177_a_at,NA
Mnda,1452348_s_at,NA
Mns1,1419402_at,NA
Mnt,1418193_at,NA
Mnt,1418192_at,NA
Moap1,1448787_at,NA
Mobk1b,1423782_at,NA
Mobk1b,1424483_at,NA
Mobk1b,1424484_at,NA
Mobkl2b,1425669_at,NA
Mobp,1450088_a_at,NA
Mobp,1421010_at,NA
Mobp,1433785_at,NA
Mocos,1429352_at,NA
Mocs1,1425004_s_at,NA
Mocs2,1424309_a_at,NA
Mocs2,1424310_at,NA
Mod1,1430307_a_at,green
Mod1,1416632_at,NA
Mog,1448768_at,NA
Mogat1,1419504_at,NA
Mogat2,1455099_at,NA
Morc,1419418_a_at,NA
Morc3,1452224_at,brown
Morc3,1420092_at,NA
Morc3,1420091_s_at,NA
Morc4,1434436_at,NA
Morf4l1,1456142_x_at,NA
Morf4l1,1455742_x_at,NA
Morf4l1,1424185_a_at,NA
Morf4l1 /// LOC225228 /// LOC433598 /// LOC433955,1455077_a_at,NA
Morf4l1 /// LOC225228 /// LOC433598 /// LOC433955,1437802_x_at,NA
Morf4l2,1439413_x_at,NA
Morf4l2,1415778_at,NA
Morf4l2 /// LOC433261,1456743_x_at,NA
Morf4l2 /// LOC433261,1439432_x_at,NA
Mos,1450775_at,NA
Mosc1,1428005_at,NA
Mosc2,1416766_at,grey
Mospd1,1424280_at,grey
Mospd2,1453920_a_at,NA
Mospd2,1424124_at,NA
Mov10,1416380_at,NA
Mov10l1,1419340_at,NA
Moxd1,1422643_at,pink
Moxd2,1426077_at,NA
MP4 /// LOC381832 /// Prb1,1427745_x_at,NA
Mpa2 /// LOC547126,1421104_at,NA
Mpa2l,1438676_at,NA
Mpdu1,1416104_at,NA
Mpdz,1418663_at,NA
Mpdz,1418664_at,red
Mpeg1,1427076_at,NA
Mpg,1417572_at,NA
Mpg,1417571_at,red
Mphosph10,1429080_at,NA
Mphosph10,1431388_at,NA
Mphosph6,1423848_at,NA
Mphosph9,1419909_at,NA
Mphosph9,1419910_at,NA
Mphosph9,1449659_s_at,NA
Mpi1,1451540_at,grey
Mpl,1451919_a_at,NA
Mpl,1421461_at,NA
Mpo,1415960_at,NA
Mpp1,1450919_at,NA
Mpp1,1423243_at,NA
Mpp2,1449173_at,NA
Mpp3,1419077_at,blue
Mpp4,1460368_at,red
Mpp5,1421064_at,NA
Mpp6,1449348_at,grey
Mpp7,1455179_at,NA
Mpst,1418356_at,NA
Mpv17,1420387_at,NA
Mpv17l,1449413_at,NA
Mpz,1423253_at,NA
Mr1,1421898_a_at,NA
Mr1,1421899_a_at,NA
Mrap,1451966_at,NA
Mrap,1451371_at,NA
Mras,1449590_a_at,green
Mrc1,1450430_at,NA
Mrc2,1421045_at,NA
Mrc2,1421044_at,NA
Mre11a,1416748_a_at,NA
Mrfap1,1416496_at,NA
Mrg1,1417129_a_at,NA
Mrg2,1423984_a_at,NA
Mrgpra1,1426141_at,NA
Mrgpra2,1451858_at,NA
Mrgpra3,1426121_at,NA
Mrgpra4,1451926_at,NA
Mrgprf,1425894_at,NA
Mrgprh,1421590_at,NA
Mrp63,1418137_at,NA
Mrp63,1460225_at,NA
Mrpl1,1460508_at,NA
Mrpl1,1423351_at,NA
Mrpl1,1450948_a_at,NA
Mrpl10,1418112_at,grey
Mrpl11,1437131_x_at,NA
Mrpl11,1438080_at,NA
Mrpl11,1437839_x_at,NA
Mrpl11,1417918_at,NA
Mrpl12,1452048_at,turquoise
Mrpl13,1435966_x_at,NA
Mrpl13,1460354_a_at,NA
Mrpl13,1424204_at,NA
Mrpl14,1451307_at,NA
Mrpl15,1451623_at,NA
Mrpl15,1460490_at,NA
Mrpl15,1425189_a_at,turquoise
Mrpl15,1430798_x_at,NA
Mrpl16,1450880_at,NA
Mrpl17,1450866_a_at,grey
Mrpl17,1450867_at,NA
Mrpl18,1448373_at,turquoise
Mrpl19,1421914_s_at,NA
Mrpl19,1450405_at,brown
Mrpl19,1421913_at,NA
Mrpl2,1448811_at,NA
Mrpl20,1416093_a_at,brown
Mrpl21,1456275_at,NA
Mrpl21,1452580_a_at,NA
Mrpl22,1435995_at,NA
Mrpl23,1416948_at,NA
Mrpl24,1428709_a_at,turquoise
Mrpl27,1415690_at,NA
Mrpl28,1437622_x_at,NA
Mrpl28,1456313_x_at,NA
Mrpl28,1416284_at,grey
Mrpl3,1431006_at,NA
Mrpl3,1422464_at,NA
Mrpl3,1422463_a_at,black
Mrpl30,1423857_at,NA
Mrpl32,1424372_at,NA
Mrpl33,1425843_at,NA
Mrpl33,1448190_at,NA
Mrpl34,1416349_at,grey
Mrpl34,1438014_at,NA
Mrpl35,1419363_a_at,NA
Mrpl35,1419362_at,NA
Mrpl36,1422819_at,NA
Mrpl37,1423764_s_at,purple
Mrpl38,1447961_s_at,NA
Mrpl38,1430610_at,NA
Mrpl39,1417966_at,NA
Mrpl39,1448909_a_at,NA
Mrpl4,1416510_at,NA
Mrpl40,1448849_at,NA
Mrpl43,1415681_at,NA
Mrpl44,1452144_a_at,NA
Mrpl44,1437391_x_at,NA
Mrpl44,1426651_at,turquoise
Mrpl45,1423492_at,NA
Mrpl46,1449004_at,NA
Mrpl47,1429054_at,NA
Mrpl48,1428302_at,blue
Mrpl48,1437997_x_at,NA
Mrpl49,1423218_a_at,NA
Mrpl49,1423219_a_at,NA
Mrpl50,1451266_at,brown
Mrpl50,1424164_at,NA
Mrpl51,1416877_a_at,NA
Mrpl51,1416879_at,NA
Mrpl51,1416878_at,NA
Mrpl52,1455366_at,NA
Mrpl52,1415761_at,green
Mrpl52,1415762_x_at,grey
Mrpl52,1460701_a_at,grey
Mrpl53,1451178_at,NA
Mrpl54,1448699_at,grey
Mrpl55,1429453_a_at,NA
Mrpl9,1427297_at,NA
Mrpl9,1430976_a_at,NA
Mrps11,1455233_at,NA
Mrps11,1460195_at,NA
Mrps12,1448799_s_at,NA
Mrps14,1420489_at,NA
Mrps14,1420488_at,NA
Mrps15,1449294_at,NA
Mrps15,1456109_a_at,NA
Mrps16,1448869_a_at,NA
Mrps17,1453728_a_at,NA
Mrps18a,1416984_at,grey
Mrps18b,1451164_a_at,grey
Mrps18c,1427901_at,NA
Mrps2,1420846_at,NA
Mrps2,1420845_at,NA
Mrps21,1422451_at,NA
Mrps22,1416595_at,NA
Mrps23,1421875_a_at,NA
Mrps23,1421874_a_at,NA
Mrps24,1450865_s_at,NA
Mrps24,1438563_s_at,NA
Mrps25,1418717_at,NA
Mrps25,1449194_at,NA
Mrps25,1418716_at,NA
Mrps26,1433878_at,NA
Mrps28,1452585_at,NA
Mrps30,1427158_at,NA
Mrps31,1417737_at,NA
Mrps33,1427173_a_at,NA
Mrps34,1421971_a_at,NA
Mrps35,1452111_at,NA
Mrps36,1423242_at,blue
Mrps5,1453954_a_at,NA
Mrps5,1448488_at,NA
Mrps6,1424440_at,turquoise
Mrps7,1453725_a_at,NA
Mrps9,1439210_at,NA
Mrps9,1435843_x_at,NA
Mrps9,1418034_at,NA
Mrps9,1448921_a_at,NA
Mrvi1,1422245_a_at,NA
Ms4a1,1450912_at,NA
Ms4a1,1423226_at,NA
Ms4a10,1432453_a_at,NA
Ms4a11,1419599_s_at,NA
Ms4a11,1449539_at,NA
Ms4a2,1421475_at,NA
Ms4a3,1420572_at,NA
Ms4a4b,1425325_at,NA
Ms4a4b,1423467_at,NA
Ms4a4c,1450291_s_at,NA
Ms4a4c,1420671_x_at,NA
Ms4a4d,1418990_at,NA
Ms4a6b,1418826_at,NA
Ms4a6c,1450234_at,NA
Ms4a6d,1419598_at,NA
Ms4a7,1424754_at,NA
Ms4a8a,1418797_at,NA
Msc,1418417_at,NA
Msgn1,1421798_at,NA
Msh2,1447888_x_at,NA
Msh2,1416988_at,grey
Msh3,1422261_a_at,NA
Msh3,1430643_at,NA
Msh3,1424166_at,NA
Msh4,1419511_at,NA
Msh5,1449537_at,NA
Msh5,1430771_a_at,NA
Msh6,1416915_at,NA
Msi1h,1421409_at,NA
Msi1h,1452287_at,green
Msi2h,1421230_a_at,greenyellow
Msi2h,1421231_at,NA
Msl31,1448645_at,NA
Msln,1460238_at,NA
Msmb,1421687_at,NA
Msn,1450379_at,NA
Msr1,1425434_a_at,NA
Msr1,1422062_at,NA
Msr1,1425435_at,NA
Msr1,1448061_at,NA
Msr2,1448891_at,NA
Msra,1448856_a_at,black
Msrb2,1424433_at,grey
Mst1,1418267_at,NA
Mst1r,1420461_at,NA
Msx1,1448601_s_at,NA
Msx1,1417127_at,NA
Msx2,1449559_at,NA
Msx3,1421597_a_at,NA
Mt1,1422557_s_at,NA
Mt1,1451612_at,NA
Mt2,1428942_at,NA
Mt3,1420575_at,NA
Mt4,1450645_at,NA
Mta1,1417295_at,NA
Mta2,1423165_a_at,NA
Mta3,1451352_s_at,NA
Mta3,1421402_at,NA
Mtac2d1,1451838_a_at,NA
Mtac2d1,1425783_at,NA
Mtap,1424425_a_at,grey
Mtap,1451346_at,NA
Mtap,1451345_at,NA
Mtap,1424426_at,NA
Mtap1b,1450397_at,turquoise
Mtap1b,1421850_at,NA
Mtap2 /// A730034C02,1421328_at,NA
Mtap2 /// A730034C02,1421327_at,NA
Mtap4,1437855_at,brown
Mtap4,1416092_a_at,grey
Mtap4,1416091_at,grey
Mtap6,1422550_a_at,red
Mtap7,1429894_a_at,NA
Mtap7,1421835_at,NA
Mtbp,1448638_at,NA
Mtch1,1460718_s_at,NA
Mtch2,1430474_a_at,turquoise
Mtch2,1438843_x_at,NA
Mtch2,1448654_at,NA
Mtch2,1438842_at,NA
Mtch2,1437806_x_at,NA
Mtcp1,1449897_a_at,NA
Mtcp1,1455710_x_at,NA
Mtcp1 /// LOC547409,1425755_at,NA
Mtdh,1434883_at,NA
Mtdh,1455932_at,NA
Mtdh,1434882_at,NA
Mtdh,1434884_at,NA
Mtdh,1421110_at,NA
Mtdh,1455129_at,NA
Mterfd1,1454116_a_at,NA
Mterfd2,1424430_at,NA
Mterfd3,1455700_at,NA
Mtf1,1418333_at,brown
Mtf1,1429170_a_at,NA
Mtf2,1449115_at,NA
Mtf2,1418515_at,pink
Mtf2,1418514_at,NA
Mtf2,1418516_at,pink
Mtfmt,1424908_at,NA
Mthfd1,1415917_at,NA
Mthfd1,1415916_a_at,NA
Mthfd1,1436704_x_at,NA
Mthfd2,1419254_at,NA
Mthfd2,1419253_at,NA
Mthfr,1434087_at,NA
Mthfr,1422132_at,NA
Mthfr,1450498_at,NA
Mthfs,1460257_a_at,NA
Mtif2,1415685_at,NA
Mtl5,1425283_a_at,NA
Mtm1,1454904_at,NA
Mtm1,1434278_at,NA
Mtm1,1416934_at,NA
Mtmr1,1421880_at,brown
Mtmr1,1421879_at,NA
Mtmr13,1427132_at,NA
Mtmr13,1443762_s_at,grey
Mtmr2,1425459_at,NA
Mtmr2,1425460_at,NA
Mtmr3,1427117_at,NA
Mtmr4,1418150_at,brown
Mtmr4,1418151_at,NA
Mtmr6,1425485_at,brown
Mtmr6,1456540_s_at,NA
Mtmr6,1425486_s_at,NA
Mtmr6,1451726_at,NA
Mtmr7,1427025_at,NA
Mtmr9,1455058_at,pink
Mtmr9,1434676_at,NA
Mtmr9,1452254_at,NA
Mtnr1a,1450352_at,NA
Mto1,1431739_at,NA
Mto1,1416991_at,NA
Mtpn,1420472_at,NA
Mtpn,1437457_a_at,green
Mtpn,1420474_at,green
Mtpn,1420475_at,NA
Mtpn,1420473_at,green
Mtrr,1452110_at,NA
Mtss1,1451496_at,lightyellow
Mtss1,1424826_s_at,green
Mtss1,1434036_at,green
Mttp,1419400_at,NA
Mttp,1419399_at,NA
Mtvr2,1416914_s_at,NA
Mtx1,1418521_a_at,NA
Mtx1,1418522_at,NA
Mtx2,1430500_s_at,turquoise
Muc1,1449199_at,NA
Muc10,1449587_a_at,NA
Muc10,1451637_a_at,NA
Muc13,1419387_s_at,NA
Muc13,1419386_at,NA
Muc15,1426941_at,NA
Muc20,1451786_at,NA
Muc3,1427374_at,NA
Muc4,1427398_at,NA
Muc5b,1427626_at,NA
Mucdhl,1426014_a_at,NA
Mug-ps1 /// Mug1 /// Mug2 /// LOC434083,1448854_s_at,NA
Mug1,1417835_at,NA
Mulk,1431655_a_at,NA
Mulk,1424582_at,NA
Mum1,1416536_at,NA
Mup1 /// Mup2,1420465_s_at,NA
Mup1 /// Mup3,1426154_s_at,NA
Mup3,1427631_x_at,NA
Mup3,1427249_x_at,NA
Mup4,1420793_at,NA
Mup5,1426166_at,NA
Mus81,1450432_s_at,NA
Mus81,1431885_a_at,NA
Musk,1450511_at,NA
Mustn1,1427201_at,NA
Mut,1416838_at,NA
Mut,1416839_at,NA
Mut,1448486_at,NA
Muted,1448979_at,grey
Mutyh,1422816_a_at,NA
Mvd,1417303_at,NA
Mvd,1448663_s_at,NA
Mvk,1418052_at,NA
Mvk,1430619_a_at,NA
Mvp,1448618_at,NA
Mx1,1451905_a_at,NA
Mx2,1419676_at,NA
Mxd3,1422970_at,NA
Mxd3,1438847_at,NA
Mxd3,1448878_at,NA
Mxd4,1434378_a_at,NA
Mxd4,1434379_at,NA
Mxd4,1422575_at,NA
Mxd4,1422574_at,NA
Mxi1,1450376_at,grey
Mxi1,1425732_a_at,NA
Mxra8,1452330_a_at,NA
Myadm,1439389_s_at,green
Myadm,1423321_at,green
Myb,1450194_a_at,NA
Myb,1422734_a_at,NA
Myb,1421317_x_at,NA
Mybbp1a,1423431_a_at,red
Mybbp1a,1423430_at,NA
Mybl1,1450481_at,NA
Mybl2,1454946_at,NA
Mybl2,1417656_at,NA
Mybpc3,1418551_at,NA
Mybph,1419487_at,NA
Myc,1424942_a_at,NA
Mycbp,1427939_s_at,NA
Mycbp,1427940_s_at,NA
Mycbp,1421165_at,NA
Mycbp,1452608_at,NA
Mycbp,1427938_at,NA
Mycbpap,1424363_at,NA
Mycs,1422266_at,NA
Myct1,1426433_at,NA
Myct1,1452072_at,NA
Myd116,1448325_at,NA
Myd88,1419272_at,NA
Myef2,1425349_a_at,NA
Myef2,1425350_a_at,NA
Myf5,1420757_at,NA
Myf6,1419150_at,NA
Myh1,1427868_x_at,NA
Myh1,1427520_a_at,NA
Myh1,1427867_at,NA
Myh1,1452465_at,NA
Myh11,1418122_at,NA
Myh11,1448962_at,NA
Myh14,1428835_at,black
Myh2,1425153_at,NA
Myh3,1427115_at,green
Myh4,1427026_at,NA
Myh6,1417729_at,NA
Myh6,1448554_s_at,grey
Myh6,1448826_at,NA
Myh6 /// Myh7,1448827_s_at,NA
Myh7,1448553_at,grey
Myh8,1426650_at,NA
Myh9,1417472_at,NA
Myh9,1420170_at,NA
Myh9,1420172_at,NA
Myh9,1420171_s_at,NA
Myl1,1452651_a_at,NA
Myl2,1448394_at,NA
Myl3,1427768_s_at,NA
Myl3,1427769_x_at,NA
Myl3,1428266_at,NA
Myl4,1422580_at,grey
Myl4,1457126_at,NA
Myl6 /// LOC432856 /// LOC433297 /// LOC546126,1434396_a_at,NA
Myl6 /// LOC432856 /// LOC433297 /// LOC546126,1424269_a_at,NA
Myl6 /// LOC432856 /// LOC433688,1435041_at,NA
Myl7,1449071_at,NA
Myl9,1452670_at,NA
Mylc2b,1428608_at,NA
Mylc2b,1428609_at,NA
Mylc2pl,1420805_at,NA
Mylip,1424988_at,grey
Mylk,1425504_at,NA
Mylk,1425506_at,yellow
Mylk,1425505_at,yellow
Mylk2,1427556_at,NA
Mylpf,1448371_at,NA
Mynn,1429584_at,NA
Mynn,1421334_x_at,NA
Mynn,1421333_a_at,NA
Mynn,1450204_a_at,NA
Mynn,1440959_s_at,NA
Mynn,1429585_s_at,NA
Myo10,1427363_at,NA
Myo10,1450651_at,NA
Myo10,1422544_at,NA
Myo10,1450650_at,NA
Myo15,1421615_at,NA
Myo15b,1427203_at,NA
Myo15b,1435979_a_at,NA
Myo18a,1451422_at,midnightblue
Myo1b,1448989_a_at,NA
Myo1b,1427450_x_at,NA
Myo1b,1448990_a_at,NA
Myo1c,1449550_at,NA
Myo1c,1419648_at,NA
Myo1c,1449551_at,NA
Myo1c,1419649_s_at,NA
Myo1d,1435463_s_at,NA
Myo1e,1420160_s_at,NA
Myo1e,1420159_at,NA
Myo1e,1449941_at,NA
Myo1e,1449753_at,NA
Myo1f,1421618_at,NA
Myo1g,1427892_at,NA
Myo1h,1450543_at,NA
Myo5a,1431320_a_at,NA
Myo5a,1419754_at,NA
Myo5b,1452298_a_at,orange
Myo5c,1424933_at,NA
Myo6,1421120_at,NA
Myo6,1433942_at,NA
Myo6,1435559_at,NA
Myo7a,1421385_a_at,NA
Myo7b,1420426_at,NA
Myo9a,1436307_at,NA
Myo9b,1418031_at,brown
Myoc,1450468_at,NA
Myoc,1460306_at,NA
Myocd,1425978_at,NA
Myocd,1425808_a_at,NA
Myod1,1418420_at,NA
Myog,1419391_at,NA
Myohd1,1451183_at,NA
Myom1,1420693_at,NA
Myom2,1450917_at,NA
Myoz1,1448636_at,NA
Myoz1,1460202_at,NA
Myoz2,1418769_at,NA
Myoz3,1450365_at,NA
Myst2,1433433_at,NA
Myst2,1447631_at,NA
